instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,MINOR,excess_patch;underspec,excess_patch,2,13,2,True,2,0,False,True,0.3000,bug,Support a `bootstrap` section for the token authentication method and load its `token` and `expiration` values from YAML into the runtime configuration for use during authentication bootstrap.,,EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestJSONSchema] require UNRELATED patch hunks to pass.
instance_future-architect__vuls-1832b4ee3a20177ad313d806983127cb6e53f5cf,SEVERE,approach_lock;excess_tests;sneaky_edit;excess_patch;underspec,excess_tests,5,18,18,True,19,5,True,True,0.4000,enhancement,"Make the client structs and helper methods unexported so they are only accessible within their packages, keep agent-level APIs as the public surface, and update unit tests to use the unexported symbol",,"EXCESS_PATCH: 18 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 4 OFF_TOPIC assertions; 5 UNRELATED tests beyond problem scope.; CROSS_REF: 14 circular dependency(ies) — tests [TestEOL_IsStandardSupportEnded/Mac_OS_X_10.15_EOL, TestEOL_IsStandardSupportEnded/macOS_13.4.1_supported, Test_majorDotMinor, Test_majorDotMinor/empty, Test_majorDotMinor/major, Test_majorDotMinor/major_dot_minor, Test_majorDotMinor/major_dot_minor_dot_release, Test_parseSWVers/Mac_OS_X, Test_parseSWVers/Mac_OS_X_Server, Test_parseSWVers/MacOS, Test_parseSWVers/MacOS_Server, Test_parseSWVers/ProductName_error, Test_parseSWVers/ProductVersion_error, Test_macos_parseInstalledPackages/happy] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_protonmail__webclients-f080ffc38e2ad7bddf2e93e5193e82c20c7a11e7,MINOR,underspec,underspec,1,36,0,False,2,0,False,False,0.4000,bug,Place the logo and app switcher within the sidebar rather than within the top header.,,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,SEVERE,underspec;excess_patch;approach_lock,underspec,3,34,0,False,17,0,False,False,0.3000,bug,"Support an in-memory/virtual profile for identity-file execution that reads keys and certificates from the provided identity, resolves virtual paths from environment variables, preloads key material i",,No contamination signals detected.
instance_element-hq__element-web-4fec436883b601a3cac2d4a58067e597f737b817-vnan,SEVERE,approach_lock;excess_tests;underspec,excess_tests,3,29,0,False,16,0,False,False,0.3000,feature_request,"Add a rename control in the session details UI, show an editable input with Save/Cancel, persist the new name via an API call through the client SDK, and include a brief notice that session names are ",,No contamination signals detected.
instance_future-architect__vuls-dc496468b9e9fb73371f9606cdcdb0f8e12e70ca,MINOR,excess_patch,excess_patch,1,12,1,True,2,0,False,True,0.4000,bug,"Reorganize syslog configuration into a dedicated configuration component by introducing its own public struct and a public validation method, while keeping the externally observable validation behavio",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81-v2ef375ac784985212b1805e1d0431dc8f1b3c171,CLEAN,clean,clean,1,3,0,False,2,0,False,True,0.3000,bug,,write;GuiProcess,No contamination signals detected.
instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf,SEVERE,approach_lock;excess_tests;excess_patch,excess_tests,3,2,2,True,48,35,True,False,0.4000,bug,"Relax the filtering in `get_mount_facts` / `ansible/module_utils/facts/hardware/linux.py` so GPFS mounts are not skipped (for example, by not applying the filter when `fstype == 'gpfs'`), though the r",ansible/module_utils/facts.py;/etc/mtab;ansible/module_utils/facts/hardware/linux.py;get_mount_facts;startswith,EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 57 OFF_TOPIC assertions; 35 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-73f0adad95c4d227e2ccfa876c85cc95dd065e13,SEVERE,excess_tests;excess_patch,excess_patch,2,14,4,True,14,1,True,False,0.3000,bug,Change the logic so Vuls considers all available CVE data sources relevant to the system's OS family instead of determining only a single CVE content type per OS family.,,"EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 OFF_TOPIC assertions; 1 UNRELATED tests beyond problem scope.; CROSS_REF: 12 circular dependency(ies) — tests [TestSourceLinks, TestNewCveContentType/redhat, TestNewCveContentType/centos, TestNewCveContentType/unknown, TestGetCveContentTypes/redhat, TestGetCveContentTypes/debian, TestGetCveContentTypes/ubuntu, TestGetCveContentTypes/freebsd, TestTitles, TestSummaries, TestCvss3Scores, TestMaxCvss3Scores] require UNRELATED patch hunks to pass."
instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,MODERATE,excess_tests;sneaky_edit;underspec,excess_tests,3,14,3,True,5,3,True,True,0.2500,bug,,MANIFEST.in;galaxy.yml,EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 3 UNRELATED tests beyond problem scope.
instance_gravitational__teleport-59d39dee5a8a66e5b8a18a9085a199d369b1fba8-v626ec2a48416b10a88641359a169d99e935ff037,SEVERE,approach_lock;excess_tests;excess_patch;underspec,excess_patch,4,5,1,True,7,0,True,False,0.3000,feature_request,"When no Cloud SQL CA certificate is explicitly provided, retrieve the instance root CA certificate through the GCP SQL Admin API using the configured project and instance IDs, cache it locally for reu",,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 7 OFF_TOPIC assertions beyond problem scope.; CROSS_REF: 5 circular dependency(ies) — tests [TestInitCACert/shouldn't_download_self-hosted_CA, TestInitCACert/should_download_RDS_CA_when_it's_not_set, TestInitCACert/shouldn't_download_RDS_CA_when_it's_set, TestInitCACert/should_download_Redshift_CA_when_it's_not_set, TestInitCACert/should_download_Cloud_SQL_CA_when_it's_not_set] require UNRELATED patch hunks to pass."
instance_tutao__tutanota-fb32e5f9d9fc152a00144d56dd0af01760a2d4dc-vc4e41fd0029957297843cb9dec4a25c7c756f029,CLEAN,clean,clean,1,12,2,True,1,0,False,False,0.2000,bug,"Normalize vanity social media handles to the same full URL form the web client displays, and do not escape `:` in URL schemes in exported vCards, in line with RFC 6350.",,EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test/tests/contacts/VCardExporterTest.js | test suite] require UNRELATED patch hunks to pass.
instance_flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1,SEVERE,approach_lock;excess_tests;sneaky_edit;excess_patch,excess_patch,4,18,6,True,29,3,True,True,0.1000,bug,"Add a public DefaultConfig function that returns the complete default configuration, and expose a public slice of mapstructure decode hooks from internal/config for decoder composition.",DefaultConfig,"EXCESS_PATCH: 6 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 OFF_TOPIC assertions; 3 UNRELATED tests beyond problem scope.; CROSS_REF: 6 circular dependency(ies) — tests [TestJSONSchema, TestScheme, TestCacheBackend, TestTracingExporter, TestDatabaseProtocol, Test_mustBindEnv] require UNRELATED patch hunks to pass."
instance_gravitational__teleport-65438e6e44b6ce51458d09b7bb028a2797cfb0ea-vce94f93ad1030e3136852817f2423c1b3ac37bc4,MINOR,excess_patch,excess_patch,1,23,8,True,4,0,False,True,0.3500,feature_request,Implement an explicit confirmation/rollback mechanism for Touch ID registrations so credential creation is finalized only when registration succeeds and rolled back when server-side registration fails,,EXCESS_PATCH: 8 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-305e7c96d5e2fdb3b248b27dfb21042fb2b7e0b8-v2ef375ac784985212b1805e1d0431dc8f1b3c171,CLEAN,clean,clean,1,5,1,True,1,0,False,False,0.2000,enhancement,"Provide a completion model for `:tab-focus` consistent with other tab-related models (for example `:buffer`), containing active-window tabs plus `last`, `stack-next`, and `stack-prev` entries with sho",:tab-focus;:buffer;:tab-take,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_qutebrowser__qutebrowser-233cb1cc48635130e5602549856a6fa4ab4c087f-v35616345bb8052ea303186706cec663146f0f184,CLEAN,clean,clean,1,11,4,True,8,0,False,False,0.2400,feature_request,"Introduce an `overlay` option for `scrolling.bar`, only make it effective on QtWebEngine with Qt >= 5.11 on non-macOS systems, fall back to existing non-overlay behavior elsewhere, and update existing",,"EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 8 circular dependency(ies) — tests [test_bool, test_overlay_scrollbar, test_overlay_scrollbar, test_overlay_scrollbar, test_overlay_scrollbar, test_overlay_scrollbar, test_overlay_scrollbar, test_overlay_scrollbar] require UNRELATED patch hunks to pass."
instance_ansible__ansible-77658704217d5f166404fc67997203c25381cb6e-v390e508d27db7a51eece36bb6d9698b63a5b638a,SEVERE,excess_tests;sneaky_edit;approach_lock,excess_tests,3,6,0,False,33,3,True,True,0.4000,feature_request,"Extend `nxos_vrf_af` so users can define manual `route-target` values with a direction of `import`, `export`, or `both`, and allow multiple entries for each address family.",,EXCESS_TEST: 16 OFF_TOPIC assertions; 3 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606,MINOR,excess_patch;underspec,excess_patch,2,21,4,True,1,0,False,False,0.1500,bug,,,"EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [src/app/hooks/useMoveSystemFolders.helpers.test.ts | should move linked label such as sent, all sent] require UNRELATED patch hunks to pass."
instance_gravitational__teleport-baeb2697c4e4870c9850ff0cd5c7a2d08e1401c9-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,SEVERE,excess_patch;approach_lock,excess_patch,2,5,2,True,33,0,False,False,0.5000,enhancement,"Provide centralized, reusable configuration functions for the test infrastructure that automatically detect available backends and expose consistent setup patterns for HSM/KMS tests.",,"EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 33 circular dependency(ies) — tests [TestGCPKMSKeystore/key_pending_forever, TestGCPKMSKeystore/key_enabled/ssh, TestGCPKMSKeystore/key_enabled/tls, TestGCPKMSKeystore/key_enabled/jwt, TestGCPKMSKeystore/key_enabled, TestGCPKMSKeystore/deleted_externally/ssh, TestGCPKMSKeystore/deleted_externally/tls, TestGCPKMSKeystore/deleted_externally/jwt, TestGCPKMSKeystore/deleted_externally, TestGCPKMSKeystore/key_pending_temporarily/ssh, TestGCPKMSKeystore/key_pending_temporarily/tls, TestGCPKMSKeystore/key_pending_temporarily/jwt, TestGCPKMSKeystore/key_pending_temporarily, TestGCPKMSKeystore, TestAWSKMS_DeleteUnusedKeys, TestAWSKMS_WrongAccount, TestAWSKMS_RetryWhilePending, TestManager/software, TestManager/fake_gcp_kms, TestManager/fake_aws_kms, TestManager, TestBackends/software, TestBackends/fake_gcp_kms, TestBackends/fake_aws_kms, TestBackends/software_deleteUnusedKeys, TestBackends/fake_gcp_kms_deleteUnusedKeys, TestBackends/fake_aws_kms_deleteUnusedKeys, TestBackends, TestGCPKMSDeleteUnusedKeys/active_and_inactive, TestGCPKMSDeleteUnusedKeys/inactive_key_from_other_host, TestGCPKMSDeleteUnusedKeys/active_key_from_other_host, TestGCPKMSDeleteUnusedKeys/keys_in_other_keyring, TestGCPKMSDeleteUnusedKeys] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e,SEVERE,approach_lock;excess_tests;underspec,excess_tests,3,7,1,True,88,0,True,False,0.3000,bug,"Mitigate the problem related to the `accelerated 2D canvas` feature for `QtWebEngine`, since disabling that feature removes the glitches.",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 3 OFF_TOPIC assertions beyond problem scope.
instance_internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,SEVERE,approach_lock;excess_tests;underspec,approach_lock,3,4,0,False,2,0,True,False,0.3000,bug,"Create a single shared base for the autocomplete endpoints with consistent defaults, unify embedded OLID extraction and key conversion, and fall back to the primary data source when an OLID-resolved e",,EXCESS_TEST: 2 OFF_TOPIC assertions beyond problem scope.
instance_ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362-v1055803c3a812189a1133297f7f5468579283f86,MODERATE,excess_tests;underspec,excess_tests,2,14,1,True,4,1,True,True,0.4000,feature_request,"Add `removed_at_date` support and update schema validation, module behavior, and display/warning handling to understand date-based deprecations. For `deprecated_aliases`, validate that exactly one of ",Display;AnsibleModule;DateTime,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 OFF_TOPIC assertions; 1 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_element-hq__element-web-cf3c899dd1f221aa1a1f4c5a80dffc05b9c21c85-vnan,MINOR,excess_patch;underspec,excess_patch,2,27,3,True,53,0,False,False,0.3000,bug,"Use a unified `VoiceBroadcastLiveness` type across components instead of limited boolean props, and ensure playback state changes drive liveness updates so UI and events stay synchronized.",VoiceBroadcastLiveness,"EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 53 circular dependency(ies) — tests [test/voice-broadcast/components/atoms/LiveBadge-test.tsx | LiveBadge | should render as expected with default props, test/voice-broadcast/components/atoms/LiveBadge-test.tsx | LiveBadge | should render in grey as expected, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingBody-test.tsx | when rendering a live broadcast | should render with a red live badge, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingBody-test.tsx | when rendering a paused broadcast | should render with a grey live badge, test/voice-broadcast/components/atoms/VoiceBroadcastHeader-test.tsx | when rendering a live broadcast header with broadcast info | should render the header with a red live badge, test/voice-broadcast/components/atoms/VoiceBroadcastHeader-test.tsx | when rendering a live (grey) broadcast header with broadcast info | should render the header with a grey live badge, test/voice-broadcast/components/atoms/VoiceBroadcastHeader-test.tsx | when rendering a non-live broadcast header | should render the header without a live badge, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling start | should have liveness grey, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling start | should be in buffering state, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling start | should have duration 0, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling start | should be at time 0, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling stop | should set the state to 2, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling pause | should set the state to 2, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling pause | should set the state to 0, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and receiving the first chunk | should set the state to 1, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and receiving the first chunk | should have liveness live, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and receiving the first chunk | should update the duration, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and receiving the first chunk | should play the first chunk, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | when there is a resumed voice broadcast with some chunks | durationSeconds should have the length of the known chunks, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and an event with the same transaction Id occurs | durationSeconds should not change, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling start | should play the last chunk, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and the playback of the last chunk ended | should set the state to 3, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and the next chunk arrived | should set the state to 1, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and the next chunk arrived | should play the next chunk, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | when there is a stopped voice broadcast | should expose the info event, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | when there is a stopped voice broadcast | should set the state to 2, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling start | should set the state to 1, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling start | should play the chunks beginning with the first one, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and the chunk playback progresses | should update the time, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and skipping to the middle of the second chunk | should play the second chunk, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and skipping to the middle of the second chunk | should update the time, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and skipping to the start | should play the second chunk, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and skipping to the start | should update the time, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and the first chunk ends | should play until the end, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling pause | should emit a 0 state changed event, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling destroy | should call removeAllListeners, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling destroy | should call destroy on the playbacks, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling toggle for the first time | should set the state to 1, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling toggle a second time | should set the state to 0, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling toggle a third time | should set the state to 1, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling toggle | should set the state to 1, test/voice-broadcast/models/VoiceBroadcastPlayback-test.ts | and calling toggle | should emit a 1 state changed event, test/voice-broadcast/components/molecules/VoiceBroadcastPlaybackBody-test.tsx | when rendering a buffering voice broadcast | should render as expected, test/voice-broadcast/components/molecules/VoiceBroadcastPlaybackBody-test.tsx | and clicking the play button | should toggle the recording, test/voice-broadcast/components/molecules/VoiceBroadcastPlaybackBody-test.tsx | and the length updated | should render as expected, test/voice-broadcast/components/molecules/VoiceBroadcastPlaybackBody-test.tsx | when rendering a 0/not-live broadcast | should render as expected, test/voice-broadcast/components/molecules/VoiceBroadcastPlaybackBody-test.tsx | when rendering a 1/live broadcast | should render as expected, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingPip-test.tsx | when rendering a started recording | should render as expected, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingPip-test.tsx | and clicking the pause button | should pause the recording, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingPip-test.tsx | and clicking the stop button | should display the confirm end dialog, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingPip-test.tsx | and confirming the dialog | should end the recording, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingPip-test.tsx | when rendering a paused recording | should render as expected, test/voice-broadcast/components/molecules/VoiceBroadcastRecordingPip-test.tsx | and clicking the resume button | should resume the recording] require UNRELATED patch hunks to pass."
