instance_id,severity,triage_priority,combined_score,primary_label,all_labels,label_count,plain_english,core_requirement,ep_score,et_score,vs_score,patch_hunks,test_breakdown,has_modified_tests,ambiguity_score,evidence_summary
pylint-dev__pylint-4970,MODERATE,2,0.42,mistest_overtest,mistest_overtest,1,[mistest_overtest] Tests check things BEYOND what the problem asked for. An agent solving only the stated problem would fail extra tests.,Treating `min-similarity-lines = 0` as a special value that disables the duplicate-code (similarities / `R0801`) check instead of running it.,0.0,0.5,0.3,1R/0A/0U,1A/0T/0U,False,0.3,[mistest_overtest] F2P TEST ANALYSIS marks `assert ex.value.code == 0` as [OFF_TOPIC] in `test_set_duplicate_lines_to_zero`.
matplotlib__matplotlib-26291,MODERATE,2,0.4192,desc_hidden_in_hints,"desc_hidden_in_hints, mistest_undertest",2,"[desc_hidden_in_hints] Critical solution info (function names, root cause) appears only in the hints text, not the main problem. | [mistest_undertest] Tests don't fully cover the problem. A partial or wrong fix could still pass.",Fix `mpl_toolkits.axes_grid1.inset_locator.inset_axes` so that creating an inset axes with numeric `width`/`height` (as in the official demo) no longer raises an AttributeError during rendering/saving.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,[desc_hidden_in_hints] Hints text includes an explicit proposed code diff showing the fix: `if renderer is None: renderer = self.figure._get_renderer()` added to `AnchoredLocatorBase.__call__` in `lib/mpl_toolkits/axes_grid || [mistest_undertest] F2P TEST ANALYSIS shows only one test (`test_inset_axes_tight`) and a single assertion.
sympy__sympy-13372,MODERATE,2,0.4134,desc_incomplete,"desc_incomplete, desc_hidden_in_hints",2,"[desc_incomplete] The problem is missing key information -- no repro steps, no affected file, or ambiguous requirements. | [desc_hidden_in_hints] Critical solution info (function names, root cause) appears only in the hints text, not the main problem.","Fix `evalf` so that evaluating a `Mul(..., evaluate=False)` containing a `Max` argument does not crash with an `UnboundLocalError` when the `Mul` arguments are in a certain order.",0.0,0.0,0.5,1R/0A/0U,1A/0T/0U,False,0.5,"[desc_incomplete] Problem statement: ""I think the elif clauses that define reprec and imprec should have an `else: raise NotImplementedError`."" || [desc_hidden_in_hints] Hints text provides the critical implementation direction: ""An else for re and I'm needs to be added in which prec is set to None... else: reprec = None"""
django__django-13028,MODERATE,2,0.4096,desc_hidden_in_hints,"desc_hidden_in_hints, desc_incomplete",2,"[desc_hidden_in_hints] Critical solution info (function names, root cause) appears only in the hints text, not the main problem. | [desc_incomplete] The problem is missing key information -- no repro steps, no affected file, or ambiguous requirements.","Fix Django's queryset filtering so it doesn't raise NotSupportedError merely because the RHS value (e.g., a model instance) has an attribute named `filterable` set to False.",0.0,0.0,0.4,1R/0A/0U,2A/0T/0U,False,0.4,"[desc_hidden_in_hints] Hints text provides an explicit one-line code change/diff in django/db/models/sql/query.py: `if hasattr(expression, 'resolve_expression') and not getattr(expression, 'filterable', True):`. || [desc_incomplete] Problem statement ends with: ""This should be documented or fix."" but does not specify which behavior is correct for `filterable` (expression attribute vs. user model field) or how Django decides what "
pydata__xarray-3305,MODERATE,2,0.4063,mispatch_overpatch,"mispatch_ancillary_bundling, mispatch_overpatch",2,"[mispatch_ancillary_bundling] The gold patch bundles cleanup (whitespace, imports, docstrings) alongside the actual fix. | [mispatch_overpatch] The gold patch includes functional changes beyond what the problem asks for.",Fix `DataArray.quantile` so that it honors the `keep_attrs` argument by preserving attributes when `keep_attrs=True`.,0.3,0.0,0.2,3R/1A/1U,1A/0T/0U,False,0.2,"[mispatch_ancillary_bundling] GOLD PATCH ANALYSIS: Hunk 1 [xarray/core/variable.py] labeled ANCILLARY — docstring update to mention `keep_attrs`, not required for runtime behavior. || [mispatch_overpatch] GOLD PATCH ANALYSIS: Hunk 2 [xarray/core/variable.py] labeled UNRELATED (conf=0.98) — only adjusts indentation/whitespace in a docstring and does not affect `keep_attrs` behavior."
django__django-16819,MODERATE,2,0.4001,desc_incomplete,"desc_incomplete, mistest_undertest",2,"[desc_incomplete] The problem is missing key information -- no repro steps, no affected file, or ambiguous requirements. | [mistest_undertest] Tests don't fully cover the problem. A partial or wrong fix could still pass.","Update Django’s migration operation optimizer so it produces fewer (i.e., removes/reduces unnecessary) AddIndex and RemoveIndex operations during migration optimization.",0.0,0.0,0.7,1R/0A/0U,1A/0T/0U,False,0.7,"[desc_incomplete] Problem statement only says: ""Reduce Add/RemoveIndex migration operations"" and ""We should reduce AddIndex/RemoveIndex operations when optimizing migration operations."" || [mistest_undertest] Only one aligned test is reported: ""migrations.test_optimizer.OptimizerTests.test_add_remove_index"" with a single assertion."
sympy__sympy-23262,MINOR,3,0.3982,mispatch_overpatch,"mistest_undertest, mispatch_overpatch",2,[mistest_undertest] Tests don't fully cover the problem. A partial or wrong fix could still pass. | [mispatch_overpatch] The gold patch includes functional changes beyond what the problem asks for.,"Fix the Python code printer used by `lambdify` so that it generates correct Python syntax for a one-element tuple, including the trailing comma.",0.0,0.0,0.2,1R/0A/0U,1A/0T/0U,False,0.2,"[mistest_undertest] Problem statement and intent extraction emphasize the generated *source code* must include the trailing comma: `inspect.getsource(lambdify([], tuple([1])))` should contain `return (1,)`. || [mispatch_overpatch] Gold patch analysis describes changing tuple delimiters from `'(' ... ')'` to `'(' ... ',)'` in `sympy/utilities/lambdify.py`."
sympy__sympy-12481,MINOR,3,0.3972,mistest_overtest,"mistest_undertest, mistest_overtest",2,[mistest_undertest] Tests don't fully cover the problem. A partial or wrong fix could still pass. | [mistest_overtest] Tests check things BEYOND what the problem asked for. An agent solving only the stated problem would fail extra tests.,Allow `Permutation` to be constructed from a list of possibly non-disjoint cycles by composing/applying them in left-to-right order instead of raising `ValueError`.,0.0,0.5,0.4,1R/0A/0U,1A/0T/1U,False,0.4,"[mistest_undertest] Problem statement explicitly calls out `Permutation([[0,1],[0,1]])` should construct the identity (no ValueError). || [mistest_overtest] F2P TEST ANALYSIS: 2 tests total, but only 1 is marked ALIGNED and 1 is marked UNRELATED (""Test 'test_args': UNRELATED"")."
mwaskom__seaborn-3069,MINOR,3,0.3933,desc_incomplete,"mispatch_ancillary_bundling, desc_incomplete",2,"[mispatch_ancillary_bundling] The gold patch bundles cleanup (whitespace, imports, docstrings) alongside the actual fix. | [desc_incomplete] The problem is missing key information -- no repro steps, no affected file, or ambiguous requirements.",Make `so.Nominal` scales (including automatically inferred nominal scales) render axes with the same axis-specific behaviors that seaborn currently applies to categorical axes in categorical plots.,0.375,0.0,0.5,1R/3A/0U,2A/0T/0U,False,0.5,"[mispatch_ancillary_bundling] Gold patch hunk 0 (seaborn/_core/plot.py) adds an import of `Nominal` alongside `Scale`, which is not itself part of implementing the categorical-axis behaviors. || [desc_incomplete] Problem statement raises unresolved policy questions rather than specifying requirements, e.g., ""How do we defer to the theme if the user wants to force a grid?"" and ""Should the grid be something that"
django__django-15280,MINOR,3,0.3877,desc_hidden_in_hints,"desc_hidden_in_hints, mistest_undertest",2,"[desc_hidden_in_hints] Critical solution info (function names, root cause) appears only in the hints text, not the main problem. | [mistest_undertest] Tests don't fully cover the problem. A partial or wrong fix could still pass.",Fix Django’s handling of deferred fields so that a model instance retrieved via an inner prefetch (following relations back to the same model) does not incorrectly inherit deferred-field state from the outer queryset.,0.0,0.0,0.4,1R/0A/0U,1A/0T/0U,False,0.4,"[desc_hidden_in_hints] Problem statement frames the issue as: ""instances are inheriting the set of fields they 'think' have been deferred from the outer User queryset"" and focuses on deferred-field state (e.g., ""Printing us || [mistest_undertest] Intent/acceptance criteria explicitly include: ""user.profile.user.get_deferred_fields() must not include 'kind'"" and also that ""same no-extra-query behavior should hold when Profile.user is a ForeignK"
pylint-dev__pylint-6528,MINOR,3,0.385,desc_misleading,desc_misleading,1,[desc_misleading] The problem description actively points toward a wrong approach or incorrect root cause.,"Fix pylint so that when run with `--recursive=y`, it still honors `--ignore`, `--ignore-paths`, and `--ignore-patterns` (including their defaults) to skip files/directories during discovery.",0.1,0.0,0.3,4R/1A/0U,4A/0T/0U,False,0.3,"[desc_misleading] Problem statement: “even the first command with no ignore setting should skip it, since the default value of `ignore-patterns` is `""^\.""`.”"
matplotlib__matplotlib-24637,MINOR,3,0.3753,desc_hidden_in_hints,"desc_hidden_in_hints, mistest_undertest",2,"[desc_hidden_in_hints] Critical solution info (function names, root cause) appears only in the hints text, not the main problem. | [mistest_undertest] Tests don't fully cover the problem. A partial or wrong fix could still pass.","Ensure that when an AnnotationBbox has a gid set via set_gid(), that gid is propagated to the SVG output so the corresponding rendered image element can be identified later.",0.0,0.0,0.5,2R/0A/0U,1A/0T/0U,False,0.5,"[desc_hidden_in_hints] Hints text explicitly proposes the implementation: “AnnotationBbox.draw should just call open_group() at the beginning and close_group() at the end, i.e. wrap the entire AnnotationBbox in a svg elemen || [mistest_undertest] F2P test summary indicates a single assertion: “assert expected in buf”."
django__django-14170,MINOR,3,0.375,mispatch_overpatch,mispatch_overpatch,1,[mispatch_overpatch] The gold patch includes functional changes beyond what the problem asks for.,"Fix the YearLookup query optimization (using BETWEEN instead of EXTRACT) so it does not apply to the ""__iso_year"" lookup and therefore does not break filtering semantics for ISO years.",0.5,0.0,0.3,1R/0A/1U,2A/0T/0U,False,0.3,[mispatch_overpatch] GOLD PATCH ANALYSIS: 2 hunks total; hunk 0 in `django/db/backends/base/operations.py` is labeled UNRELATED (conf=0.87).
django__django-15161,MINOR,3,0.3736,desc_incomplete,"desc_incomplete, mistest_undertest",2,"[desc_incomplete] The problem is missing key information -- no repro steps, no affected file, or ambiguous requirements. | [mistest_undertest] Tests don't fully cover the problem. A partial or wrong fix could still pass.","Update expression classes’ deconstruct() output to use the simplified import path (django.db.models.<Expression>) where possible, not the longer django.db.models.expressions.<Expression> path.",0.0,0.0,0.5,6R/0A/0U,3A/0T/0U,False,0.5,"[desc_incomplete] Problem statement: ""the same technique can be applied to other expressions"" (does not specify which expressions/classes are intended, or the criterion for inclusion beyond a vague ""can also be importe || [mistest_undertest] Gold patch modifies 6 expression deconstruction paths: Func, Value, ExpressionWrapper, When, Case, OrderBy (all in django/db/models/expressions.py)."
django__django-13128,MINOR,3,0.3632,desc_incomplete,"mispatch_ancillary_bundling, desc_incomplete",2,"[mispatch_ancillary_bundling] The gold patch bundles cleanup (whitespace, imports, docstrings) alongside the actual fix. | [desc_incomplete] The problem is missing key information -- no repro steps, no affected file, or ambiguous requirements.","Allow subtraction of two temporal fields (e.g., DateTimeField - DateTimeField) to be used in ORM expressions/annotations without requiring an explicit ExpressionWrapper/output_field, even when combined with DurationField terms.",0.3333,0.0,0.5,1R/2A/0U,7A/0T/0U,False,0.5,"[mispatch_ancillary_bundling] Gold patch analysis reports 3 hunks total, with 2 marked ANCILLARY (Hunk 0 and Hunk 2) and only 1 REQUIRED (Hunk 1). || [desc_incomplete] Problem statement provides only one concrete example involving DateTimeField subtraction and adding a DurationField Value, without stating which temporal field combinations must be supported (DateFiel"
