instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3-v626ec2a48416b10a88641359a169d99e935ff037,MINOR,weak_coverage,weak_coverage,1,12,0,False,8,0,False,True,0.0900,enhancement,"Introduce an AgentForwardingMode with explicit no/yes/local constants, replace the boolean client configuration field with that typed mode, parse ForwardAgent case-insensitively from CLI and config ac",parseOptions;AgentForwardingMode;client.AgentForwardingMode;client.Config,No contamination signals detected.
instance_internetarchive__openlibrary-5de7de19211e71b29b2f2ba3b1dff2fe065d660f-v08d8e8889ec945ab821fb156c04c7d2e2810debb,MINOR,weak_coverage,weak_coverage,1,5,0,False,16,0,False,False,0.1400,bug,"Implement the public functions `get_isbn_or_asin`, `is_valid_identifier`, and `get_identifier_forms` in `openlibrary/core/models.py` so the identifier flow separates ISBN from ASIN, uppercases ASINs, ",openlibrary/core/models.py;from_isbn;get_isbn_or_asin;is_valid_identifier;get_identifier_forms;Edition,No contamination signals detected.
instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,MINOR,weak_coverage,weak_coverage,1,3,1,True,1,0,False,False,0.1200,bug,"Implement `__or__`, `__ror__`, and `__ior__` for `ansible.vars.manager.VarsWithSources` so it supports union with mutable mappings, returns `NotImplemented` for unsupported non-mapping operands, and u",ansible/utils/vars.py;lib/ansible/vars/manager.py;combine_vars;__or__;__ror__;__ior__;VarsWithSources;MutableMapping,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test_combine_vars_replace] require UNRELATED patch hunks to pass.
instance_ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e-v906c969b551b346ef54a2c0b41e04f632b7b73c2,MINOR,weak_coverage;scope_creep,weak_coverage,2,1,0,False,3,0,False,False,0.1900,feature_request,"Introduce a new `pn_user` module in `lib/ansible/modules/network/netvisor/pn_user.py` that supports `state` values `present`, `absent`, and `update`; accepts `pn_name`, `pn_password`, `pn_scope`, and ",lib/ansible/modules/network/netvisor/pn_user.py;test/units/modules/network/netvisor/test_pn_user.py;check_cli;main;run_cli;TestUserModule;AnsibleModule,No contamination signals detected.
instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,MINOR,scope_creep,scope_creep,1,31,27,True,2,0,False,False,0.1300,bug,Update type_to_argparse to recognize pathlib.Path as a supported simple type and to configure supported list annotations with nargs='*' and the correct item converter; make FnToCLI.parse_args accept S,FnToCLI.parse_args;FnToCLI.run;type_to_argparse;FnToCLI;Path,"SCOPE_CREEP: 27 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 2 circular dependency(ies) — tests [test_lists, test_paths] require UNRELATED patch hunks to pass."
instance_NodeBB__NodeBB-eb49a64974ca844bca061744fb3383f5d13b02ad-vnan,MINOR,weak_coverage,weak_coverage,1,19,1,True,1,0,False,False,0.2800,bug,"Load notifications on dropdown open using the trigger element and `app.require('notifications')`, including for `onNewNotification`, `updateNotifCount`, and already-open dropdowns; initialize fork/mov",onNewNotification;updateNotifCount;app.require;loadNotifications;helpers.fieldToString;helpers.tryRoute,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test/database/hash.js | Hash methods deleteObjectField() should not error if fields is empty array] require UNRELATED patch hunks to pass.
instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,MINOR,scope_creep,scope_creep,1,11,2,True,41,0,False,False,0.1600,enhancement,Replace `urllib`/`urllib2` usage in `openlibrary/catalog/get_ia.py` with `requests`; update `urlopen_keep_trying` to accept `headers` and `**kwargs` and return a `Response`; switch callers to `.conten,openlibrary/catalog/get_ia.py;urlopen_keep_trying;etree.parse;read;Response;urllib.request.Request,SCOPE_CREEP: 2 hunk(s) modify code unrelated to the problem description.
instance_ansible__ansible-9142be2f6cabbe6597c9254c5bb9186d17036d55-v0f01c69f1e2528b935359cfe578530722bca2c59,CLEAN,clean,clean,1,6,1,True,2,0,False,False,0.1200,bug,"Parse the module's existing shebang with `_extract_interpreter`, preserve the exact interpreter path and args in `_get_shebang` for both Python and non-Python modules, use the default Python interpret",/usr/bin/python;/usr/bin/python3.8;/opt/venv/bin/python;_get_shebang;_extract_interpreter;shlex.split;modify_module,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 2 circular dependency(ies) — tests [test_python_interpreter, test_non_python_interpreter] require UNRELATED patch hunks to pass."
instance_gravitational__teleport-6a14edcf1ff010172fdbac622d0a474ed6af46de,MINOR,weak_coverage,weak_coverage,1,6,0,False,1,0,False,False,0.1200,bug,"Persist the `RemoteCluster` resource itself via a new `Presence.UpdateRemoteCluster` / `PresenceService.UpdateRemoteCluster` method, storing the serialized resource at `remoteClusters/<cluster-name>` ",lib/services/local/presence.go;UpdateRemoteCluster;GetRemoteCluster;Presence;PresenceService;RemoteCluster;context.Context;services.RemoteCluster,No contamination signals detected.
instance_flipt-io__flipt-5ffba3406a7993d97ced4cc13658bee66150fcca,MINOR,scope_creep,scope_creep,1,9,4,True,1,0,False,False,0.1200,bug,"Add `MaxIdleConn`, `MaxOpenConn`, and `ConnMaxLifetime` to `databaseConfig`; update `Load(path)` to map `db.max_idle_conn`, `db.max_open_conn`, `db.conn_max_lifetime`, and `meta.check_for_updates` int",default.yml;deprecated.yml;Load;Default;databaseConfig,SCOPE_CREEP: 4 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestValidate] require UNRELATED patch hunks to pass.
instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,MINOR,weak_coverage,weak_coverage,1,16,0,False,8,0,False,False,0.1800,bug,"Standardize internal 'not provided' state on `_UNSET` instead of `Ellipsis`, treat `_UNSET` specially in `AnsibleModule.fail_json`, make the three legacy YAML wrapper types accept the specified base-t",set_temporary_context;copy_with_new_env;fail_json;timedout;Templar;_AnsibleMapping;_AnsibleUnicode;_AnsibleSequence;TypeError;AnsibleModule;AnsibleError,No contamination signals detected.
instance_protonmail__webclients-da91f084c0f532d9cc8ca385a701274d598057b8,SEVERE,scope_creep;approach_lock;weak_coverage,scope_creep,3,6,2,True,2,0,False,False,0.1000,bug,"Render string `text` values containing HTML as notification HTML content while automatically adding `rel=""noopener noreferrer""` and `target=""_blank""` to all links, and deduplicate only non-success not",,"SCOPE_CREEP: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 2 circular dependency(ies) — tests [containers/notifications/manager.test.tsx | should allow to create notifications with raw html text and deduplicate it, containers/notifications/manager.test.tsx | should deduplicate react elements using the provided key] require UNRELATED patch hunks to pass."
instance_qutebrowser__qutebrowser-ff1c025ad3210506fc76e1f604d8c8c27637d88e-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,MODERATE,wide_tests;test_mutation,wide_tests,2,14,1,True,785,2,True,True,0.1200,enhancement,"Add a fonts.default_size setting defaulting to 10pt; change dependent font defaults to use a default_size token together with default_family; add Font.set_defaults(default_family, default_size) so Fon",configtypes.py;configinit.py;qutebrowser/config/configtypes.py;set_defaults;to_py;family;_update_font_defaults;late_init;Font;QtFont;QFont,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; WIDE_TESTS: 2 UNRELATED tests beyond problem scope.; CROSS_REF: 784 circular dependency(ies) — tests [test_to_py_valid, test_to_py_invalid, test_to_py_invalid, test_late_init, test_late_init, test_late_init, test_fonts_defaults_later, test_bind_in_module, test_restore_sys_on_err, test_fail_on_nonexistent_module, test_no_double_if_path_exists, test_assertions, test_getting_dirs, test_getting_dirs, test_set, test_set, test_set, test_set_with_pattern, test_set_with_pattern, test_set_context_manager_global, test_get, test_get, test_get, test_get, test_get, test_get, test_get_with_pattern, test_get_with_pattern_no_match, test_bind, test_bind, test_bind_freshly_defined_alias, test_bind_duplicate_key, test_bind_nop, test_bind_none, test_unbind, test_unbind, test_mutating, test_appending, test_appending, test_oserror, test_unhandled_exception, test_config_val, test_invalid_keys, test_invalid_keys, test_invalid_keys, test_invalid_keys, test_config_error, test_config_error, test_renamed_option_error, test_invalid_pattern, test_invalid_pattern, test_invalid_pattern, test_multiple_errors, test_source, test_source, test_source_errors, test_source_multiple_errors, test_source_not_found, test_defaults_work, test_init, test_configcache_except_pattern, test_configcache_error_set, test_configcache_get, test_configcache_get_after_set, test_configcache_naive_benchmark, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_true, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_none_ok_false, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_unset, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_to_str_none, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_invalid_python_type, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_completion_validity, test_defaults_replacement, test_defaults_replacement, test_validate_invalid_mode, test_validate_invalid_type, test_get_bindings_for_and_get_command, test_get_bindings_for_and_get_command, test_get_bindings_for_and_get_command, test_get_bindings_for_empty_command, test_get_command_unbound, test_get_command_default, test_get_reverse_bindings_for, test_get_reverse_bindings_for, test_get_reverse_bindings_for, test_get_reverse_bindings_for, test_bind_duplicate, test_bind_duplicate, test_bind_duplicate, test_bind, test_bind, test_bind, test_bind, test_bind_mode_changing, test_bind_default, test_bind_default_unbound, test_unbind, test_unbind, test_unbind, test_unbind, test_unbind, test_unbind, test_unbind, test_unbind, test_unbind, test_unbind_unbound, test_unbound_twice, test_unbind_old_syntax, test_empty_command, test_init_save_manager, test_set_value, test_set_value_no_backend, test_unset, test_unset, test_unset_never_set, test_clear, test_clear, test_read_yaml, test_get_opt_valid, test_no_option_error, test_no_option_error, test_no_option_error, test_no_option_error, test_no_option_error, test_no_option_error, test_no_option_error, test_no_option_error, test_no_option_error, test_get, test_get_for_url, test_get_for_url_fallback, test_get_for_url_fallback, test_get_bindings, test_get_bindings, test_get_mutable, test_get_obj_simple, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_obj_mutable, test_get_mutable_twice, test_get_obj_unknown_mutable, test_copy_non_mutable, test_copy_mutable, test_get_obj_for_pattern, test_get_obj_for_pattern_no_match, test_get_str, test_set_valid, test_set_valid, test_set_valid, test_set_valid, test_set_invalid, test_set_invalid, test_set_wrong_backend, test_set_wrong_backend, test_set_no_autoconfig_save, test_set_no_autoconfig_save, test_set_no_autoconfig_no_save, test_set_no_autoconfig_no_save, test_set_no_pattern, test_set_no_pattern, test_dump_userconfig, test_dump_userconfig_default, test_get_str_benchmark, test_get_str_benchmark, test_get_str_benchmark, test_get_dict_benchmark, test_getattr_invalid_private, test_getattr_prefix, test_getattr_option, test_getattr_option, test_getattr_invalid, test_setattr_option, test_confapi_errors, test_pattern_no_configapi, test_config_py_path, test_config_py, test_config_py, test_config_py, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_autoconfig_yml, test_state_init_errors, test_invalid_change_filter, test_temp_settings_valid, test_temp_settings_invalid, test_env_vars, test_env_vars, test_env_vars, test_env_vars, test_env_vars, test_env_vars, test_highdpi, test_highdpi, test_env_vars_webkit, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_fonts_defaults_init, test_setting_fonts_defaults_family, test_qt_args, test_qt_args, test_qt_args, test_qt_args, test_qt_args, test_qt_both, test_with_settings, test_shared_workers, test_shared_workers, test_in_process_stack_traces, test_in_process_stack_traces, test_in_process_stack_traces, test_in_process_stack_traces, test_in_process_stack_traces, test_in_process_stack_traces, test_in_process_stack_traces, test_in_process_stack_traces, test_chromium_debug, test_chromium_debug, test_disable_gpu, test_autoplay, test_autoplay, test_autoplay, test_webrtc, test_webrtc, test_webrtc, test_webrtc, test_canvas_reading, test_canvas_reading, test_process_model, test_process_model, test_process_model, test_low_end_device_mode, test_low_end_device_mode, test_low_end_device_mode, test_referer, test_referer, test_referer, test_force_dark_color_scheme, test_force_dark_color_scheme, test_force_dark_color_scheme, test_force_dark_color_scheme, test_get_backend, test_get_backend, test_get_stylesheet, test_set_register_stylesheet, test_set_register_stylesheet, test_set_register_stylesheet, test_set_register_stylesheet, test_set_register_stylesheet, test_set_register_stylesheet, test_set_register_stylesheet, test_set_register_stylesheet, test_set_no_args, test_get, test_get, test_set_simple, test_set_simple, test_set_simple, test_set_simple, test_set_with_pattern, test_set_invalid_pattern, test_set_no_pattern, test_set_temp_override, test_set_temp_override, test_set_print, test_set_print, test_set_invalid_option, test_set_invalid_value, test_set_wrong_backend, test_empty, test_toggle, test_invalid, test_cycling, test_cycling, test_cycling, test_different_representation, test_toggle, test_toggle_nonbool, test_toggle_nonbool, test_set_toggle_print, test_list_add, test_list_add, test_list_add, test_list_add, test_list_add_invalid_option, test_list_add_non_list, test_list_add_invalid_values, test_list_add_invalid_values, test_list_add_invalid_values, test_dict_add, test_dict_add, test_dict_add, test_dict_add, test_dict_add_replace, test_dict_add_replace, test_dict_add_invalid_option, test_dict_add_non_dict, test_dict_add_invalid_values, test_dict_add_invalid_values, test_dict_add_invalid_values, test_list_remove, test_list_remove, test_list_remove, test_list_remove, test_list_remove_invalid_option, test_list_remove_non_list, test_list_remove_no_value, test_dict_remove, test_dict_remove, test_dict_remove, test_dict_remove, test_dict_remove_invalid_option, test_dict_remove_non_dict, test_dict_remove_no_value, test_unset, test_unset, test_unset_unknown_option, test_clear, test_clear, test_config_source, test_config_source, test_config_source, test_config_source, test_config_source, test_config_source, test_config_py_arg_source, test_errors, test_invalid_source, test_no_source, test_with_sourcing, test_config_py_with_sourcing, test_error, test_custom, test_defaults, test_default_location, test_relative_path, test_existing_file, test_existing_file_force, test_oserror, test_config_py_arg, test_bind_no_args, test_bind, test_bind, test_bind_print, test_bind_print, test_bind_print, test_bind_print, test_bind_print, test_bind_print, test_bind_invalid, test_bind_invalid, test_bind_invalid, test_bind_invalid, test_bind_invalid, test_bind_invalid, test_bind_invalid, test_bind_invalid, test_bind_duplicate, test_bind_duplicate, test_bind_duplicate, test_bind_none, test_bind_default, test_unbind_none, test_unbind, test_unbind, test_unbind, test_unbind, test_init, test_data] require UNRELATED patch hunks to pass."
